iter	Logloss
1513	0.2340175242
1514	0.233991633
1515	0.2339686861
1516	0.2339438912
1517	0.2339192747
1518	0.2338932767
1519	0.2338645494
1520	0.2338398896
1521	0.2338140989
1522	0.233790733
1523	0.2337670536
1524	0.2337407768
1525	0.2337152913
1526	0.2336922545
1527	0.2336701481
1528	0.2336422569
1529	0.2336165047
1530	0.2335930522
1531	0.2335684728
1532	0.23354322
1533	0.2335205272
1534	0.2334939609
1535	0.2334681739
1536	0.2334438887
1537	0.233415041
1538	0.2333900855
1539	0.2333652127
1540	0.2333419029
1541	0.2333198906
1542	0.2332990335
1543	0.2332746033
1544	0.233250001
1545	0.2332218885
1546	0.2331961407
1547	0.2331704545
1548	0.2331474917
1549	0.2331224336
1550	0.2330966891
1551	0.2330726174
1552	0.2330498567
1553	0.2330249886
1554	0.2330034232
1555	0.2329815018
1556	0.2329545366
1557	0.2329293642
1558	0.2329038816
1559	0.2328772061
1560	0.232853242
1561	0.2328294387
1562	0.2328051284
1563	0.2327822648
1564	0.2327565026
1565	0.2327326252
1566	0.2327076484
1567	0.232682009
1568	0.2326590453
1569	0.232631905
1570	0.2326059296
1571	0.2325805608
1572	0.2325601256
1573	0.232538676
1574	0.2325172031
1575	0.2324924323
1576	0.2324674307
1577	0.2324415444
1578	0.2324183352
1579	0.2323952494
1580	0.2323698657
1581	0.2323455997
1582	0.2323213091
1583	0.2322932875
1584	0.2322670667
1585	0.2322435187
1586	0.2322195849
1587	0.2321962996
1588	0.2321715807
1589	0.2321509125
1590	0.2321277953
1591	0.232106122
1592	0.2320811564
1593	0.2320578258
1594	0.2320335769
1595	0.2320115587
1596	0.2319867435
1597	0.2319635104
1598	0.2319407451
1599	0.2319154509
1600	0.2318918713
1601	0.2318693924
1602	0.2318489237
1603	0.2318260661
1604	0.2318021741
1605	0.2317785684
1606	0.2317576121
1607	0.2317331287
1608	0.2317127955
1609	0.2316914809
1610	0.2316690754
1611	0.23164655
1612	0.2316244984
1613	0.2315984946
1614	0.2315725775
1615	0.2315473108
1616	0.2315236211
1617	0.231498936
1618	0.2314763017
1619	0.2314525576
1620	0.2314300319
1621	0.2314053145
1622	0.231384302
1623	0.231360918
1624	0.2313404946
1625	0.2313180871
1626	0.2312954104
1627	0.2312720306
1628	0.2312467295
1629	0.2312259265
1630	0.2312039869
1631	0.2311813136
1632	0.2311615027
1633	0.2311377529
1634	0.231114565
1635	0.2310942605
1636	0.2310710169
1637	0.2310475488
1638	0.231024755
1639	0.2310027575
1640	0.2309778124
1641	0.2309532469
1642	0.2309290133
1643	0.2309061909
1644	0.2308838128
1645	0.230861845
1646	0.2308415282
1647	0.2308171504
1648	0.2307969458
1649	0.230775614
1650	0.2307525826
1651	0.2307305652
1652	0.2307075873
1653	0.2306862414
1654	0.2306641179
1655	0.2306405713
1656	0.2306172699
1657	0.2305943444
1658	0.2305705556
1659	0.2305480365
1660	0.230524253
1661	0.2305030697
1662	0.2304811687
1663	0.2304576052
1664	0.2304347488
1665	0.2304084941
1666	0.2303882638
1667	0.2303657088
1668	0.2303428157
1669	0.2303217376
1670	0.2302977622
1671	0.2302741282
1672	0.2302540508
1673	0.230233434
1674	0.2302108774
1675	0.2301883074
1676	0.2301654285
1677	0.2301453896
1678	0.2301236532
1679	0.2301000602
1680	0.2300779674
1681	0.2300534087
1682	0.2300309711
1683	0.2300077805
1684	0.2299853829
1685	0.2299631157
1686	0.2299419365
1687	0.2299175153
1688	0.2298953229
1689	0.2298745791
1690	0.2298516626
1691	0.2298316713
1692	0.2298101834
1693	0.2297881806
1694	0.2297685377
1695	0.2297473263
1696	0.22972661
1697	0.2297027472
1698	0.2296807562
1699	0.2296563383
1700	0.2296324661
1701	0.2296133263
1702	0.2295915548
1703	0.2295699441
1704	0.2295491758
1705	0.2295254667
1706	0.229503572
1707	0.2294819733
1708	0.2294579051
1709	0.2294348715
1710	0.2294137967
1711	0.229392404
1712	0.2293691189
1713	0.2293494345
1714	0.2293271475
1715	0.229304077
1716	0.2292799166
1717	0.2292589378
1718	0.2292370412
1719	0.2292165528
1720	0.2291957854
1721	0.2291720789
1722	0.2291520213
1723	0.2291309426
1724	0.229106805
1725	0.2290862323
1726	0.2290633625
1727	0.2290403698
1728	0.2290217155
1729	0.2290014671
1730	0.2289813949
1731	0.2289610625
1732	0.2289390536
1733	0.228916459
1734	0.228894653
1735	0.2288741604
1736	0.2288524808
1737	0.2288328309
1738	0.2288108376
1739	0.2287911975
1740	0.2287695545
1741	0.2287477062
1742	0.2287299814
1743	0.228707447
1744	0.2286877192
1745	0.2286635281
1746	0.2286417684
1747	0.2286193309
1748	0.2285990719
1749	0.2285774765
1750	0.2285550501
1751	0.2285315214
1752	0.228507377
1753	0.2284852806
1754	0.2284632753
1755	0.2284414398
1756	0.2284217094
1757	0.2284004549
1758	0.22837827
1759	0.228355659
1760	0.2283365112
1761	0.2283156705
1762	0.2282937089
1763	0.2282718109
1764	0.2282512853
1765	0.2282296861
1766	0.2282078561
1767	0.2281860213
1768	0.2281658798
1769	0.2281461419
1770	0.2281237927
1771	0.2281031575
1772	0.2280814128
1773	0.228061501
1774	0.2280371669
1775	0.2280147819
1776	0.2279921195
1777	0.227970124
1778	0.2279487997
1779	0.2279277985
1780	0.2279059638
1781	0.2278845668
1782	0.2278643499
1783	0.2278444231
1784	0.2278249508
1785	0.2278048377
1786	0.2277856971
1787	0.2277678874
1788	0.2277461448
1789	0.2277250545
1790	0.2277050178
1791	0.2276846619
1792	0.2276647302
1793	0.2276439506
1794	0.2276223826
1795	0.2276027202
1796	0.2275839731
1797	0.2275631769
1798	0.2275427784
1799	0.2275219707
1800	0.2274989583
1801	0.2274780608
1802	0.2274572269
1803	0.2274345795
1804	0.2274117498
1805	0.2273904364
1806	0.2273689458
1807	0.2273494358
1808	0.2273274291
1809	0.2273084705
1810	0.2272882786
1811	0.2272674064
1812	0.2272473623
1813	0.227226107
1814	0.227204179
1815	0.2271831542
1816	0.2271593362
1817	0.2271381109
1818	0.2271190034
1819	0.2270998246
1820	0.2270774325
1821	0.2270572626
1822	0.2270373746
1823	0.227017147
1824	0.2269983062
1825	0.2269794836
1826	0.2269595663
1827	0.2269403411
1828	0.2269206678
1829	0.2268989135
1830	0.2268781184
1831	0.2268582606
1832	0.2268381394
1833	0.2268178485
1834	0.2267957826
1835	0.2267757171
1836	0.2267570836
1837	0.2267363817
1838	0.2267167291
1839	0.2266968964
1840	0.2266780993
1841	0.2266577383
1842	0.2266375935
1843	0.2266181525
1844	0.2265976669
1845	0.2265766899
1846	0.2265563153
1847	0.2265360758
1848	0.2265146339
1849	0.2264915092
1850	0.2264714488
1851	0.2264518544
1852	0.2264330519
1853	0.2264144159
1854	0.2263949701
1855	0.2263735111
1856	0.226353887
1857	0.2263374834
1858	0.2263168048
1859	0.2262965594
1860	0.2262778614
1861	0.2262586716
1862	0.2262403052
1863	0.2262168402
1864	0.2261965232
1865	0.2261756126
1866	0.2261540004
1867	0.2261354628
1868	0.2261131591
1869	0.2260927384
1870	0.2260730959
1871	0.2260527853
1872	0.2260327681
1873	0.2260112699
1874	0.2259911884
1875	0.2259684247
1876	0.2259477732
1877	0.2259278448
1878	0.2259046057
1879	0.2258836269
1880	0.22586431
1881	0.2258444474
1882	0.2258246482
1883	0.2258031542
1884	0.2257840804
1885	0.2257632338
1886	0.2257413177
1887	0.225719167
1888	0.2256976986
1889	0.225677689
1890	0.2256593602
1891	0.2256378998
1892	0.2256167189
1893	0.2255998457
1894	0.2255819024
1895	0.2255647311
1896	0.2255447148
1897	0.2255238853
1898	0.2255045061
1899	0.2254830912
1900	0.2254637371
1901	0.225443307
1902	0.2254264411
1903	0.2254054928
1904	0.2253836032
1905	0.2253614996
1906	0.2253400387
1907	0.2253188546
1908	0.2252974918
1909	0.2252797004
1910	0.2252599982
1911	0.2252399495
1912	0.2252201521
1913	0.2252003283
1914	0.2251813251
1915	0.2251615986
1916	0.2251431104
1917	0.2251257767
1918	0.2251062345
1919	0.2250863349
1920	0.2250674367
1921	0.2250476736
1922	0.2250286895
1923	0.2250079659
1924	0.2249897363
1925	0.2249708687
1926	0.2249514983
1927	0.2249351791
1928	0.2249157257
1929	0.2248965645
1930	0.2248761147
1931	0.224857433
1932	0.224838957
1933	0.2248185551
1934	0.224799414
1935	0.2247808105
1936	0.2247619893
1937	0.2247430008
1938	0.2247247919
1939	0.2247030102
1940	0.2246845744
1941	0.2246676977
1942	0.2246483862
1943	0.2246314842
1944	0.2246126384
1945	0.2245918796
1946	0.224571805
1947	0.224554283
1948	0.224536508
1949	0.2245155032
1950	0.2244946156
1951	0.2244761213
1952	0.224456075
1953	0.2244406935
1954	0.224421084
1955	0.2244040527
1956	0.2243845286
1957	0.2243640079
1958	0.224343018
1959	0.2243245426
1960	0.2243057936
1961	0.2242854431
1962	0.2242662057
1963	0.2242474162
1964	0.2242293851
1965	0.2242103315
1966	0.2241892617
1967	0.2241715159
1968	0.224152324
1969	0.2241333429
1970	0.224114243
1971	0.2240960974
1972	0.2240758668
1973	0.2240595144
1974	0.2240399612
1975	0.2240213099
1976	0.2240001403
1977	0.223981563
1978	0.223961744
1979	0.2239433526
1980	0.2239250265
1981	0.2239061959
1982	0.2238855402
1983	0.2238664601
1984	0.2238462869
1985	0.2238288604
1986	0.2238115403
1987	0.2237925804
1988	0.2237716812
1989	0.2237525516
1990	0.223733219
1991	0.2237151068
1992	0.2236970575
1993	0.2236801826
1994	0.2236615625
1995	0.2236432258
1996	0.2236260045
1997	0.2236081402
1998	0.2235903409
1999	0.2235705598
2000	0.2235490969
2001	0.2235292397
2002	0.2235099471
2003	0.2234930128
2004	0.2234740601
2005	0.223454049
2006	0.2234381094
2007	0.2234183216
2008	0.2233982657
2009	0.22338193
2010	0.2233631661
2011	0.2233423337
2012	0.2233231032
2013	0.2233035177
2014	0.2232852283
2015	0.2232645764
2016	0.2232448753
2017	0.2232257703
2018	0.2232091466
2019	0.2231891848
2020	0.2231718905
2021	0.2231520295
2022	0.2231333266
2023	0.2231143026
2024	0.2230971796
2025	0.2230782152
2026	0.223058693
2027	0.2230391204
2028	0.2230213075
2029	0.223004442
2030	0.2229849318
2031	0.2229668398
2032	0.2229483901
2033	0.2229309449
2034	0.2229128804
2035	0.2228954011
2036	0.2228763857
2037	0.2228589337
2038	0.2228422291
2039	0.2228241066
2040	0.2228041168
2041	0.2227865991
2042	0.2227690914
2043	0.2227515794
2044	0.2227324474
2045	0.2227128363
2046	0.2226950631
2047	0.2226786027
2048	0.2226615809
2049	0.2226431308
2050	0.2226239213
2051	0.2226035202
2052	0.2225887594
2053	0.2225723873
2054	0.2225542576
2055	0.2225354286
2056	0.2225172228
2057	0.2224994644
2058	0.2224824505
2059	0.2224639
2060	0.2224425433
2061	0.2224260107
2062	0.2224075654
2063	0.2223909237
2064	0.2223707162
2065	0.2223526223
2066	0.2223352898
2067	0.2223181285
2068	0.2222998041
2069	0.2222839072
2070	0.2222648511
2071	0.2222469583
2072	0.222229728
2073	0.2222096456
2074	0.2221933109
2075	0.2221749886
2076	0.2221553891
2077	0.2221381443
2078	0.2221208294
2079	0.2221035043
2080	0.2220858552
2081	0.2220654001
2082	0.2220485051
2083	0.2220301408
2084	0.2220123031
2085	0.2219961176
2086	0.2219789903
2087	0.2219625598
2088	0.2219435716
2089	0.2219242794
2090	0.221906762
2091	0.2218902484
2092	0.2218694733
2093	0.2218501023
2094	0.2218320318
2095	0.2218125374
2096	0.2217944202
2097	0.221777159
2098	0.221758475
2099	0.221739692
2100	0.2217223887
2101	0.2217067269
2102	0.2216916906
2103	0.2216722976
2104	0.2216544961
2105	0.2216366934
2106	0.2216173726
2107	0.221600165
2108	0.2215826146
2109	0.2215682547
2110	0.2215521639
2111	0.221535474
2112	0.2215194934
2113	0.221503975
2114	0.221486484
2115	0.2214678656
2116	0.2214521615
2117	0.2214353503
2118	0.2214163787
2119	0.2213983558
2120	0.221378963
2121	0.2213621819
2122	0.2213451497
2123	0.221327094
2124	0.2213064801
2125	0.2212905232
2126	0.2212711163
2127	0.2212522708
2128	0.2212357038
2129	0.2212184578
2130	0.2211986804
2131	0.2211818551
2132	0.2211652355
2133	0.221148726
2134	0.2211309535
2135	0.2211128901
2136	0.2210949956
2137	0.2210768881
2138	0.2210587516
2139	0.2210411168
2140	0.2210245869
2141	0.2210064233
2142	0.2209903332
2143	0.2209748577
2144	0.220957235
2145	0.2209409712
2146	0.2209237994
2147	0.2209055618
2148	0.220888963
2149	0.2208720265
2150	0.2208565758
2151	0.220840013
2152	0.2208226055
2153	0.220804753
2154	0.220787849
2155	0.2207699809
2156	0.2207531589
2157	0.2207372896
2158	0.2207203472
2159	0.2207038291
2160	0.220684984
2161	0.2206683172
2162	0.2206510988
2163	0.2206351784
2164	0.2206188643
2165	0.2206021339
2166	0.2205851088
2167	0.2205680073
2168	0.2205489318
2169	0.2205330901
2170	0.2205152023
2171	0.2204999576
2172	0.2204814747
2173	0.2204637874
2174	0.2204461165
2175	0.2204281366
2176	0.2204101519
2177	0.2203918292
2178	0.2203735819
2179	0.2203568247
2180	0.2203395554
2181	0.220324557
2182	0.2203090975
2183	0.2202934862
2184	0.2202774677
2185	0.2202581449
2186	0.220241038
2187	0.2202254033
2188	0.2202094335
2189	0.2201929271
2190	0.2201752902
2191	0.2201582127
2192	0.2201390711
2193	0.2201224589
2194	0.2201061555
2195	0.2200891571
2196	0.220072294
2197	0.2200545779
2198	0.2200373899
2199	0.2200221067
2200	0.2200056485
2201	0.2199877543
2202	0.2199708621
2203	0.219955255
2204	0.2199395836
2205	0.2199223968
2206	0.2199067024
2207	0.2198912177
2208	0.2198750808
2209	0.2198593675
2210	0.2198413517
2211	0.2198262952
2212	0.2198114222
2213	0.2197943571
2214	0.2197764598
2215	0.2197589419
2216	0.219742165
2217	0.2197259817
2218	0.2197103435
2219	0.2196939566
2220	0.2196783678
2221	0.2196624516
2222	0.2196480711
2223	0.2196308218
2224	0.2196150298
2225	0.219599387
2226	0.219581701
2227	0.2195666058
2228	0.2195499919
2229	0.2195325563
2230	0.2195175726
2231	0.2194990151
2232	0.2194810133
2233	0.2194646875
2234	0.2194476212
2235	0.2194315411
2236	0.2194135507
2237	0.2193950731
2238	0.2193801867
2239	0.2193644079
2240	0.2193492837
2241	0.2193353988
2242	0.2193193162
2243	0.2193065825
2244	0.2192900154
2245	0.2192729937
2246	0.2192573863
2247	0.21924369
2248	0.2192270074
2249	0.2192108478
2250	0.2191933755
2251	0.2191768764
2252	0.2191606155
2253	0.2191462508
2254	0.2191288486
2255	0.2191122099
2256	0.2190958386
2257	0.2190787189
2258	0.2190622206
2259	0.2190488126
2260	0.2190320618
2261	0.2190148848
2262	0.2189989027
2263	0.2189828566
2264	0.2189675949
2265	0.2189518077
2266	0.2189373102
2267	0.21891959
2268	0.2189043437
2269	0.2188878361
2270	0.2188707543
2271	0.21885652
2272	0.2188416987
2273	0.2188275748
2274	0.2188097821
2275	0.2187932405
2276	0.2187763007
2277	0.2187619495
2278	0.2187469986
2279	0.2187287183
2280	0.2187130686
2281	0.2186967388
2282	0.2186802795
2283	0.2186640331
2284	0.21864748
2285	0.2186330317
2286	0.2186162614
2287	0.2185998907
2288	0.2185834377
2289	0.2185656613
2290	0.2185487301
2291	0.2185320011
2292	0.2185151975
2293	0.2184985769
2294	0.2184811309
2295	0.2184659879
2296	0.2184508886
2297	0.2184357071
2298	0.218420207
2299	0.2184021583
2300	0.2183863456
2301	0.2183708184
2302	0.2183546489
2303	0.2183384143
2304	0.2183204825
2305	0.2183053978
2306	0.2182908333
2307	0.2182744631
2308	0.2182565518
2309	0.2182405582
2310	0.2182262609
2311	0.2182090465
2312	0.2181917875
2313	0.2181771743
2314	0.2181607794
2315	0.2181430809
2316	0.2181262167
2317	0.2181115941
2318	0.2180968534
2319	0.2180812169
2320	0.2180664671
2321	0.2180497728
2322	0.2180340012
2323	0.2180173032
2324	0.2180011015
2325	0.2179847759
2326	0.217969211
2327	0.2179538204
2328	0.2179359386
2329	0.2179228023
2330	0.2179072725
2331	0.2178932957
2332	0.2178762062
2333	0.2178610623
2334	0.2178453291
2335	0.2178286612
2336	0.2178123173
2337	0.2177956804
2338	0.2177793927
2339	0.2177624431
2340	0.217747053
2341	0.2177325346
2342	0.21771756
2343	0.2177002276
2344	0.2176877182
2345	0.2176700357
2346	0.2176524974
2347	0.2176358226
2348	0.2176204979
2349	0.2176067563
2350	0.2175897158
2351	0.2175739895
2352	0.2175584185
2353	0.2175431552
2354	0.2175275488
2355	0.2175110209
2356	0.2174955185
2357	0.2174795031
2358	0.2174637146
2359	0.2174486971
2360	0.2174322583
2361	0.217418092
2362	0.2174009843
2363	0.2173872794
2364	0.2173718201
2365	0.2173561762
2366	0.2173400092
2367	0.2173243564
2368	0.2173084542
2369	0.2172920802
2370	0.2172783991
2371	0.217263983
2372	0.2172492606
2373	0.2172341068
2374	0.2172193134
2375	0.2172044239
2376	0.2171871787
2377	0.2171695349
2378	0.2171541858
2379	0.2171396342
2380	0.2171250429
2381	0.2171079479
2382	0.2170928681
2383	0.2170796063
2384	0.2170645259
2385	0.217047155
2386	0.217034334
2387	0.2170187494
2388	0.2170027988
2389	0.216991634
2390	0.2169787538
2391	0.2169617914
2392	0.2169436579
2393	0.2169275886
2394	0.2169129596
2395	0.2168989516
2396	0.2168846453
2397	0.2168700401
2398	0.2168555003
2399	0.2168398317
2400	0.2168243444
2401	0.2168094838
2402	0.2167943165
2403	0.2167818539
2404	0.2167644249
2405	0.2167503668
2406	0.2167347838
2407	0.216719497
2408	0.2167030788
2409	0.216688055
2410	0.2166719044
2411	0.2166594804
2412	0.216643059
2413	0.2166286099
2414	0.2166125519
2415	0.216596487
2416	0.2165814877
2417	0.2165665783
2418	0.21655247
2419	0.2165391846
2420	0.2165270929
2421	0.2165119917
2422	0.2164971265
2423	0.216480431
2424	0.2164656658
2425	0.2164492523
2426	0.2164360546
2427	0.2164202056
2428	0.2164050868
2429	0.2163912701
2430	0.2163758303
2431	0.2163602684
2432	0.2163455034
2433	0.2163304644
2434	0.216314516
2435	0.2162989499
2436	0.2162837826
2437	0.2162682225
2438	0.2162534079
2439	0.2162390487
2440	0.2162234042
2441	0.2162086362
2442	0.2161950865
2443	0.2161781182
2444	0.2161650745
2445	0.2161496929
2446	0.2161356152
2447	0.2161224385
2448	0.2161081777
2449	0.2160932122
2450	0.2160793721
2451	0.2160661835
2452	0.2160511639
2453	0.2160381299
2454	0.2160238186
2455	0.2160088002
2456	0.2159916848
2457	0.2159759725
2458	0.215960484
2459	0.2159436
2460	0.215927479
2461	0.2159113834
2462	0.2158976627
2463	0.2158815205
2464	0.2158649096
2465	0.2158511877
2466	0.2158344328
2467	0.2158202438
2468	0.2158038039
2469	0.2157903655
2470	0.2157735918
2471	0.2157579339
2472	0.2157423225
2473	0.2157285521
2474	0.2157144183
2475	0.2156988862
2476	0.2156822822
2477	0.2156680918
2478	0.2156530248
2479	0.2156376543
2480	0.2156214857
2481	0.2156070183
2482	0.2155927182
2483	0.2155775992
2484	0.2155623068
2485	0.2155461161
2486	0.2155310076
2487	0.2155169412
2488	0.2155020364
2489	0.2154856686
2490	0.2154694975
2491	0.2154541994
2492	0.2154413056
2493	0.2154261749
2494	0.2154111479
2495	0.2153942417
2496	0.2153791087
2497	0.2153659259
2498	0.2153533801
2499	0.2153364452
2500	0.2153214836
2501	0.2153065907
2502	0.2152935294
2503	0.2152783613
2504	0.2152642385
2505	0.2152493586
2506	0.2152353531
2507	0.2152257305
2508	0.2152099514
2509	0.2151962565
2510	0.2151798702
2511	0.2151665147
2512	0.215152759
2513	0.2151392085
2514	0.2151250504
2515	0.2151097772
2516	0.2150964152
2517	0.2150800359
2518	0.2150662291
2519	0.2150535783
2520	0.21503766
2521	0.2150223651
2522	0.2150097779
2523	0.2149952964
2524	0.2149810349
2525	0.2149653807
2526	0.2149497014
2527	0.2149364182
2528	0.2149202638
2529	0.2149054131
2530	0.2148912374
2531	0.2148778781
2532	0.214863609
2533	0.2148526915
2534	0.2148354904
2535	0.2148202221
2536	0.2148051293
2537	0.2147902802
